Date,Temperature,Humidity,Rainfall,Wind_Speed,Month
2023-01-01,28.973713224089863,31.103440592848003,0.0,16.821791714951996,January
2023-01-02,23.89388559063052,84.85792839362995,0.0,2.0287294634059787,January
2023-01-03,30.18150830480554,37.06506497340847,0.0,23.78726775441968,January
2023-01-04,37.184238851264205,64.59098853085521,0.0,20.96229584607562,January
2023-01-05,23.126773002213312,46.44331324123236,0.0,20.127257962391568,January
2023-01-06,23.126904344406555,63.2506801509476,0.0,20.574595126044187,January
2023-01-07,37.63370252405913,69.08522330111185,0.0,23.317762703319037,January
2023-01-08,31.13947783322327,79.7845082224321,0.0,13.606349152842444,January
2023-01-09,21.244204912520384,42.3852763056362,0.0,5.007050446690648,January
2023-01-10,29.34048034868772,30.659749719508827,0.0,15.419590196313528,January
2023-01-11,21.292658457500306,38.21313780412844,0.0,18.57203734169848,January
2023-01-12,21.274161971437945,84.0011185108863,0.0,18.447934833850635,January
2023-01-13,26.935698172528276,82.43340465375091,0.3811700467333151,13.036225604172005,January
2023-01-14,9.693758042737617,65.8447861302185,0.0,1.7114679833394515,January
2023-01-15,11.200657339895738,66.0310116260192,0.0,9.277823460753195,January
2023-01-16,20.501699766072218,69.90220047277532,0.0,23.01916521158393,January
2023-01-17,16.89735103732461,40.522276717406974,0.0,14.61122274393565,January
2023-01-18,27.51397866076219,84.8647167554976,0.0,13.458298581392835,January
2023-01-19,17.735807395830314,55.12623149352439,0.0,6.721337859554838,January
2023-01-20,13.701570389317668,52.98831169496985,3.961213086672902,9.211222997914472,January
2023-01-21,36.72519015137243,61.13506231697025,0.0,22.38365222882923,January
2023-01-22,23.193789596107717,32.817958006503304,0.0,16.661576188170894,January
2023-01-23,25.54022563750339,39.97700212536476,0.0,19.68467566880832,January
2023-01-24,13.602014510292346,74.28201698558223,0.0,11.35863557669138,January
2023-01-25,20.64493820379854,34.967920075507585,0.0,15.756180486403949,January
2023-01-26,25.88738071767893,66.1891265679833,0.0,6.209590218580188,January
2023-01-27,15.792051380621578,44.72094658087926,1.0171996313391356,17.63652075708716,January
2023-01-28,28.005584146765376,53.35773684251859,0.0,10.690033342583432,January
2023-01-29,20.19489048064956,47.32162420624199,0.0,11.06363787036864,January
2023-01-30,22.666450001653786,51.34036298789695,0.1412147254082204,16.233058114422043,January
2023-01-31,20.186347102164824,73.14275431105473,0.0,23.407015536723165,January
2023-02-01,39.818225476071504,47.8273029373905,0.2904360646571272,1.600158665215523,February
2023-02-02,24.892022202096527,63.98427841781383,0.0,20.61858093367519,February
2023-02-03,16.538312568352797,58.56302413194598,1.5949255331162455,7.309577760304828,February
2023-02-04,31.580359296825517,69.8202699217589,0.0,11.097986362659446,February
2023-02-05,15.233250800231822,86.20978435948548,1.1330215820164995,0.5478332193752239,February
2023-02-06,26.67090876003804,73.95432583261501,0.7473984566614081,7.526151945857825,February
2023-02-07,9.322639008961795,42.89642271544541,0.0,12.565781065753262,February
2023-02-08,14.374511608812556,31.87098810367708,1.1578937812530967,1.4044019336859752,February
2023-02-09,26.574889886952988,45.73584265798951,0.0,12.27739323457913,February
2023-02-10,30.907732639963285,65.70467584201529,0.0,23.177765721460684,February
2023-02-11,26.370946249519765,33.08554880905502,0.0,2.6348304526951303,February
2023-02-12,24.07481374089408,59.78197483207418,0.0,19.11101820188761,February
2023-02-13,22.59117043528569,65.81057093501335,0.0,10.241776334399816,February
2023-02-14,13.17182407706058,50.05463344901765,0.0,16.37934286310845,February
2023-02-15,19.24124633284233,76.25473222474932,0.0,6.505914949630734,February
2023-02-16,21.3148898323217,36.39589518802631,3.0351909864478603,3.987306563533957,February
2023-02-17,33.45697780975132,34.50826690414853,1.2316332441827726,4.011565356780661,February
2023-02-18,27.74894631654769,73.6913253722162,0.0,1.7622986410786163,February
2023-02-19,10.895678757098128,59.72947897237191,0.0,4.641167622531076,February
2023-02-20,27.59267175515836,71.30414378566417,0.0,16.605484624724205,February
2023-02-21,21.919341756669468,56.08964031622477,0.0,22.042265296087702,February
2023-02-22,19.58462399755233,44.78412199434641,0.0,20.353142139779045,February
2023-02-23,29.893410310726946,79.14613906045199,0.0,17.128357746862104,February
2023-02-24,33.24799617996761,77.96495273813875,0.0,2.760796585277567,February
2023-02-25,32.45024095292959,71.6817882512656,0.2588168120480187,7.229686157398746,February
2023-02-27,22.526300993190283,65.41384001214523,0.0,6.24892365994053,February
2023-02-28,27.65010745122851,51.65843381640161,0.0,12.875141492743078,February
2023-03-01,32.80436101697887,35.49492439959805,0.0,13.388845371991817,March
2023-03-02,21.16660609723768,85.03881452773456,0.0,8.922149379277755,March
2023-03-03,23.514728186689464,38.20911785513768,0.0,8.8447289684109,March
2023-03-04,16.149320207951774,87.01424122924814,0.0,20.713889947652035,March
2023-03-05,15.430347007354634,56.76034637747735,0.0,19.73232120799214,March
2023-03-06,31.500206579153584,41.10797573031718,0.7312976661739705,7.694895792018642,March
2023-03-07,35.84992022856658,62.514056842701486,1.9557782856380472,22.84471109683148,March
2023-03-08,24.42391902735733,82.37675015258449,0.0,23.82037542506265,March
2023-03-09,33.02826318313619,73.93349318457368,0.0,8.16856355075102,March
2023-03-10,27.893088200381072,78.39366887168698,0.0,8.860623719826371,March
2023-03-11,19.839041963159005,69.52700200264304,0.0,12.64085383554897,March
2023-03-12,27.891164844067312,71.53659387107115,0.0,23.52802031334184,March
2023-03-13,37.30429253172776,80.95173909391916,0.0,21.907985828557788,March
2023-03-14,24.71339168712039,44.98008053155115,0.0,2.564199064589745,March
2023-03-15,37.51714924651205,59.36549781858843,0.0,9.818268581785404,March
2023-03-16,4.042039167282045,43.27256650917613,0.0,13.834279743744297,March
2023-03-17,31.57522003500179,89.26008047979883,2.6456206457185565,12.5783118137885,March
2023-03-18,25.69637654590537,86.64356038119679,2.9333166523403835,4.846576698422317,March
2023-03-19,22.60794119627306,32.36560868211036,0.0221851200430677,21.470419279203867,March
2023-03-20,25.73408621228402,72.33451035094131,0.0,16.923519574920935,March
2023-03-21,9.099448683192858,85.51489904493995,1.313029442076321,20.94770937129509,March
2023-03-22,23.242624897299905,40.83452070764001,0.0,21.469106983736804,March
2023-03-23,27.85690057209397,64.07671383315777,0.6017054080436526,18.70889634164349,March
2023-03-24,36.82315235793213,84.92929785528251,0.0,10.980265031242933,March
2023-03-25,20.85383825381082,32.03675871514793,0.2949354346677785,15.263668875385614,March
2023-03-26,18.532051176854495,71.84521603481039,0.0,4.009135152993578,March
2023-03-27,20.98594365132371,47.840940442353045,0.4846575121537875,16.841135436872694,March
2023-03-28,32.32321694161659,85.46377172259182,0.0243896604975552,4.4813313934820185,March
2023-03-29,27.63000887727748,88.26349470992207,0.0,17.34873976275392,March
2023-03-30,20.76191836986369,86.65598934680604,0.0,5.739954018849216,March
2023-04-01,25.776620394784324,81.72255905935882,0.0,4.132112253573935,April
2023-04-02,32.74915992426311,80.67296391210422,1.338291248222336,0.0498033804767567,April
2023-04-03,19.38357524898118,49.14602839459533,0.0,17.968490446338254,April
2023-04-04,22.37870282721785,79.73492844904064,0.0,18.31002622645948,April
2023-04-05,21.86313477494274,32.220458082929554,0.0,12.873333747831486,April
2023-04-06,13.291880414943051,65.77619270892319,0.0,4.034070026384592,April
2023-04-07,27.368962216516607,43.80053023726218,0.2064646321732476,2.088858437767244,April
2023-04-08,27.088442177439116,37.23401314663673,0.0,0.4782241609321752,April
2023-04-09,25.040907653139687,34.61719209775255,0.0,4.143704424130518,April
2023-04-10,23.123302932998826,71.77732655268838,0.0,22.271388374578667,April
2023-04-11,13.677034063596686,50.39249782608397,0.0,6.038421042542044,April
2023-04-12,21.63483741787713,73.48600629172569,1.2925963865832355,8.85678318043039,April
2023-04-13,22.258283867785845,33.92138044793654,0.9428517928431852,2.633637112033329,April
2023-04-14,18.58178184622705,48.91742026983662,0.0,5.559032618704257,April
2023-04-15,23.709714306671927,62.36947754252023,1.2303243218338464,12.980614269505129,April
2023-04-16,28.232406854516302,77.44338989033781,3.074388403788928,15.193817077391314,April
2023-04-17,40.08948720968424,49.12515017592419,0.0,6.133807854155276,April
2023-04-18,26.39662250265471,67.55348258622055,6.2171161260446,1.4433039806279302,April
2023-04-20,24.404432673870662,66.95179129093827,0.0,5.8550842731583534,April
2023-04-21,9.649830277607668,43.97756848521803,2.330367869362041,5.488848080745049,April
2023-04-22,24.787888996406267,31.464046893392283,0.0,23.99657006783638,April
2023-04-23,25.481841679528213,82.2059324340558,0.5878580804979554,15.407512148143102,April
2023-04-24,44.70593689988229,31.27616465102323,3.676087452381157,13.921961079302395,April
2023-04-25,23.46111228175102,82.48210036105196,0.0,10.394377588083048,April
2023-04-26,27.4123787386689,61.73622804163272,4.640724186080744,10.723608335753609,April
2023-04-27,24.72230584235805,86.34406191077377,0.0,13.52262509595202,April
2023-04-28,15.650575699043744,77.92699414641993,0.0,17.41074517590268,April
2023-04-29,34.142582516120164,89.87604663200025,0.0,17.553652404545737,April
2023-04-30,31.015464261494195,51.04270892710261,4.509833796118041,4.292347692636239,April
2023-05-01,31.32825557634437,76.0312973358676,0.0,12.502818801915677,May
2023-05-02,17.72490036164209,54.11585481655453,0.0,10.298952375852547,May
2023-05-03,36.22235448748879,58.79253721823453,0.0,21.763174156734603,May
2023-05-04,13.785191497661751,67.6503277931022,1.4613160839784365,15.78547303045941,May
2023-05-05,29.694856750402163,82.42062685118032,0.0,13.312601660399546,May
2023-05-06,42.52364500647983,89.04500815195772,0.0,2.8848660544729343,May
2023-05-07,17.075709398954494,76.0964048318711,0.0,15.140947233085289,May
2023-05-08,20.469618163177824,55.066006930040025,0.0,2.930097642005836,May
2023-05-09,25.79721092070113,55.281420136624206,0.0851322388327087,8.430164389143801,May
2023-05-10,20.972194767070405,74.25493809533349,0.0,3.5710491203582966,May
2023-05-11,12.594692551470938,44.32662874609814,0.0,17.301841175609223,May
2023-05-12,25.54850379844822,36.62844678788368,0.1496288592692526,5.156302845903815,May
2023-05-13,16.50157029019116,51.27732945844659,0.0,9.79648432970065,May
2023-05-14,28.78873944508145,47.2343394992449,0.0243647600195919,22.391869440469467,May
2023-05-15,17.644606126129574,47.778487227359406,0.0,5.107909584974257,May
2023-05-16,37.39947524014032,44.0164650629946,2.6750720860313217,12.69512659896948,May
2023-05-17,18.733973661310102,32.52559137818172,0.0,10.48179152915055,May
2023-05-18,22.423507870354594,31.072436084004828,0.0,0.4531010261432433,May
2023-05-19,31.50813773895736,89.26334338416189,0.8606529013337602,19.81895283932032,May
2023-05-20,15.153085468528358,55.66638802415174,2.9802323994633007,1.7261476578649932,May
2023-05-21,26.819679476833038,53.0595988295809,2.1656980352570065,11.85637552442384,May
2023-05-22,35.45714203425943,70.77883696158419,0.0,14.016957373473748,May
2023-05-23,12.14013412351018,43.09523327190385,0.3825857629100438,15.710661415364676,May
2023-05-24,26.477070868258437,86.99767103701352,0.2071589823886789,17.215790732696888,May
2023-05-25,27.07906235398739,77.18070086493313,0.0,6.331809588067877,May
2023-05-26,31.254582974218483,35.36466013873557,2.891007598447432,0.2494694164612343,May
2023-05-27,15.104394312975344,55.0548465470957,0.6158958991071806,18.0860915588728,May
2023-05-28,14.43634709532579,82.74709845372988,0.0,13.391414983689463,May
2023-05-29,29.175532524935186,86.68392133748462,0.0,20.902942580181215,May
2023-05-30,27.37587738586549,58.04409067499218,0.0,20.53470907251736,May
2023-05-31,27.00394280276701,66.80468335264246,0.0,21.08315419469708,May
2023-06-01,27.771585675975807,40.02203676552451,0.0,12.127366499488504,June
2023-06-02,19.559802227372074,89.4701175682186,0.0,8.340709895921641,June
2023-06-03,26.85802957728803,43.90030208300661,0.0,19.78895506478425,June
2023-06-04,27.34457978638945,86.56390644810753,0.0,11.282352825731373,June
2023-06-05,19.285188655789057,68.97879893954212,0.0,4.586054910085863,June
2023-06-06,39.92619608915805,66.46420769273155,1.909091256958961,21.374350489036857,June
2023-06-07,28.7906633672943,60.76131066099052,2.9800571166818357,22.06399691930868,June
2023-06-08,15.469572022378811,43.84018870306552,0.0,11.657743903504253,June
2023-06-09,30.25242886907064,40.591681920330494,1.5113312553729448,1.8924931827446867,June
2023-06-10,17.202546638181428,43.22917254421052,0.0,9.69565224792328,June
2023-06-11,31.296676829939617,41.18629572865527,0.0,20.088441486565085,June
2023-06-12,34.26876463205923,76.7750684140052,0.0,22.54435071365572,June
2023-06-13,18.43454145318632,51.0075155500038,0.0,5.086818562439896,June
2023-06-14,32.70700903395458,33.47056059380378,7.821081145434436,1.674340300631788,June
2023-06-15,28.302247415491987,88.14615780844868,1.84201160893896,21.93376132832097,June
2023-06-16,31.57648127995592,83.02715309780554,0.0,9.735123474471882,June
2023-06-17,40.17434386123158,85.66513699171279,0.0,13.54402410668908,June
2023-06-18,23.036895071977035,89.69446935878611,0.0,24.20164530126897,June
2023-06-19,18.970110685140085,40.43371495316924,0.0,1.6641181978555712,June
2023-06-20,17.883884562995814,53.77452113415953,0.0,16.20795018630239,June
2023-06-21,18.473517720276494,75.49430854224548,0.0,1.8526355643716768,June
2023-06-22,24.383186324687166,71.76123708322754,5.2645030128484125,9.38672321166251,June
2023-06-23,27.72921579853315,39.2337543803913,0.5087927757418879,20.095363629836168,June
2023-06-24,27.21352639464015,78.94998749943707,0.0,10.83680581889086,June
2023-06-25,31.61746599228819,43.46643431019964,1.131538453437462,24.92955884757376,June
2023-06-26,25.104015135023257,43.42905688935738,0.0,13.976482123665054,June
2023-06-27,36.62827261725853,62.218465373604815,0.0,8.029053815898838,June
2023-06-28,22.882745334096352,65.57639609050219,0.0,5.502783147618828,June
2023-06-29,46.76135333271695,64.80517247026867,0.0,8.763013357154046,June
2023-06-30,30.00533878212005,35.489210243865294,0.2590818760099047,9.31333184398877,June
2023-07-01,18.142739548669734,82.64765175782281,0.0,1.7178419430990244,July
2023-07-02,16.432860015511103,45.93600255532236,0.0,9.23935498566933,July
2023-07-03,28.85977932194548,37.77089527696825,0.0,11.605962993480624,July
2023-07-04,23.21229771739319,83.32488479213863,0.0,18.06844380597012,July
2023-07-05,30.712003952736737,87.3390898937852,3.385062375549441,16.4182371180402,July
2023-07-06,28.78590099658836,81.72765703592704,0.0,17.719141380728857,July
2023-07-07,24.41736869874502,78.57096448349269,0.0,0.2090920469214274,July
2023-07-08,18.22565025545276,69.3145188383413,0.0,5.441684989513401,July
2023-07-09,12.881222202513085,63.05144223654836,0.0,16.542107209996413,July
2023-07-10,21.42788038346383,35.21920559468461,0.0,12.09973420449368,July
2023-07-11,31.85119035458778,54.50719278424192,0.0,0.1328368917086486,July
2023-07-12,26.71274995304163,52.36131102073884,0.0,20.11236606079556,July
2023-07-13,15.034089770304096,45.58522702561957,2.6075176038695136,19.320239332258435,July
2023-07-14,26.38544740680945,73.40520682131509,2.9962175077311857,13.710479074839066,July
2023-07-15,28.082539037830696,59.75254410472625,2.1351683813684184,1.661583144406803,July
2023-07-16,17.929140510390937,34.86277295445888,0.0,19.162876238314617,July
2023-07-17,26.229800847564224,43.21099211698868,0.0,14.592839693284098,July
2023-07-18,25.465669747568,70.99552581957576,0.0,19.548999428948974,July
2023-07-20,27.862298882786263,81.07241484292612,0.0,20.07505179894593,July
2023-07-21,29.486276210945874,59.70879162083846,0.0,12.95020166011562,July
2023-07-22,33.66440994540221,58.83519463959888,0.0,3.5081129548378747,July
2023-07-23,33.43041641627922,65.54446707957106,0.0,16.778936834492217,July
2023-07-24,13.978645056343272,79.48085795550895,0.0,15.511844626299265,July
2023-07-25,17.497399680679017,50.86855247413158,0.0,18.55632967997718,July
2023-07-26,29.12028213766928,70.68096915354381,1.409843227679058,4.247025151268383,July
2023-07-27,29.11028760729767,63.94391783974746,0.0,4.874379997507231,July
2023-07-28,29.120381490448384,46.02169621016528,0.0,22.26023793048321,July
2023-07-29,55.821851925237766,82.71779918130949,0.0,18.74944496130177,July
2023-07-30,29.567124085545338,77.8455612964157,0.0,22.705712217508072,July
2023-07-31,34.08452512144479,69.50711007950554,0.0,18.96788302909802,July
2023-08-01,32.63201410794562,81.03490374565452,0.706357700003241,14.928882649757549,August
2023-08-02,30.211130010446382,82.03765205758813,0.0,16.35331842569684,August
2023-08-03,22.47784604287724,72.50177860290208,2.335187262193625,22.228198098500247,August
2023-08-04,31.07175376394614,80.22079970182033,0.0,14.470168862798513,August
2023-08-05,18.817398283699426,71.84828770015702,0.0,15.809783108209686,August
2023-08-06,23.10545114607993,70.80844630561802,2.863600759171052,3.9119179000900144,August
2023-08-07,21.117091617367173,67.11668269291106,0.0,11.848030502902567,August
2023-08-08,25.65499311509058,75.16299837345846,0.0,17.909927798952474,August
2023-08-09,43.51726853338807,39.51630631758442,0.0,6.773567457909135,August
2023-08-10,10.061878459266016,82.85224555193571,0.0,5.056354513113373,August
2023-08-11,30.490081522996107,82.31061166471392,2.592627371222572,7.845670205610389,August
2023-08-12,12.098273030482789,31.75483698207355,0.0,6.037515699820836,August
2023-08-13,21.22454507368453,79.54900503388576,0.2088954194221855,5.372815925909896,August
2023-08-14,33.71160477573893,37.73219204840671,1.0266385134428386,10.621271071702171,August
2023-08-15,25.5142401527637,50.10713125554851,0.0,22.695962847088357,August
2023-08-16,16.378041776565553,74.61049537749646,0.4564017225231275,12.676491168467956,August
2023-08-17,19.27757032592025,39.64559376289849,0.0,4.698009520383076,August
2023-08-18,30.436781991477407,79.07802144714373,2.641547365136271,1.924291734521852,August
2023-08-19,19.15706694626291,79.92805067746451,0.0,17.40390362844813,August
2023-08-20,26.7316687166558,60.44806402565017,0.0,9.569969110909696,August
2023-08-21,25.36457471923051,30.38315230301001,0.0,20.54577366463398,August
2023-08-22,19.787197219153462,47.22228799049476,0.0,16.487769216019256,August
2023-08-23,42.1515527146026,67.01561510254453,0.0,19.90603626353421,August
2023-08-24,30.07135217854409,88.87117068164541,0.0104866716684899,6.798650985461219,August
2023-08-25,8.798859306739143,67.9088116210001,0.0,17.30897306152645,August
2023-08-26,26.491634518155426,45.58821486384959,0.0,6.601549617342969,August
2023-08-27,19.705708281852896,68.04034218597668,2.738746922706088,23.47671198625729,August
2023-08-28,31.819466678369796,62.39912278295133,0.0,15.90935703833436,August
2023-08-30,24.082108468264806,36.4188383296175,0.9175442825792068,6.737796557306816,August
2023-08-31,29.039898231843654,75.66167415012168,0.7918166886067127,4.773164626791088,August
2023-09-01,31.92604155336097,62.47599472056662,0.3224232166702378,17.366023972343196,September
2023-09-02,15.39762874355379,87.77952023153968,0.0,5.467890324948183,September
2023-09-03,22.32399011327241,50.51232996232116,0.0,14.882581648187228,September
